date,Next_Regime_0,Next_Regime_1,Next_Regime_2,Next_Regime_3,Next_Regime_4,Next_Regime_5
1963-01-01,0.24418650145398244,0.16189294844909283,0.1992235493509233,0.18789679311132576,0.10340276618016558,0.1033974414545098
1963-02-01,0.2295819345790438,0.16500773681721465,0.20491175964367134,0.1946150627686677,0.10279796658795713,0.10308553960344528
1963-03-01,0.22092448336368525,0.16731907901697754,0.20791383756211612,0.19963935111675027,0.10152687591904698,0.10267637302142366
1963-04-01,0.21237681267743413,0.16770480455016076,0.21315531691107767,0.2040819888674124,0.10046939322982694,0.1022116837640879
1963-05-01,0.24823743275989915,0.1629640962087803,0.1956422133717873,0.18596056843340233,0.10317403089847454,0.10402165832765611
1963-06-01,0.2403785089135478,0.16634357070612787,0.19675652347916045,0.18942151764361345,0.10189863028390084,0.10520124897364924
1963-07-01,0.24783220037105347,0.1624895880942103,0.1961209201848508,0.19116684619596525,0.10160654800474923,0.10078389714917063
1963-08-01,0.2344254265639364,0.16574772326261997,0.20064879008532038,0.19391484590498975,0.10221252834813757,0.10305068583499576
1963-09-01,0.22560279099123506,0.16792064940433812,0.20369061093889995,0.19637232373427693,0.10285930411572167,0.10355432081552805
1963-10-01,0.20885753259652096,0.1683668970167874,0.2150740087436851,0.20612045818573246,0.09849642391579455,0.10308467954147946
1963-11-01,0.2756276732913615,0.15812368285589326,0.1843903266328741,0.17853615946799842,0.10267659730855348,0.10064556044331897
1963-12-01,0.23586799953063664,0.1654901297201661,0.2002992893201456,0.1922852557865885,0.10201059824287417,0.10404672739958877
1964-01-01,0.22517058454598915,0.16605063888252364,0.2066306356512051,0.19774392878268238,0.10188250187330447,0.10252171026429514
1964-02-01,0.21441641075239104,0.16938762643074778,0.20952017475007245,0.20317842860538313,0.10068634409115282,0.10281101537025261
1964-03-01,0.24768956821397228,0.16172804992126252,0.19678318062987352,0.1917412255966863,0.10099911501785656,0.10105886062034843
1964-04-01,0.22331162529087134,0.16739079843439836,0.20637604438429347,0.19294719797913942,0.10459159831118604,0.10538273560011104
1964-05-01,0.2164160378917211,0.1658557577389077,0.21257402606739503,0.20212604837447182,0.10122560632311114,0.10180252360439304
1964-06-01,0.2467646378479036,0.16286409633517634,0.19647877244721484,0.18909352737943844,0.10193675928452918,0.10286220670573741
1964-07-01,0.21308397818810632,0.16731456081321483,0.21374047907349086,0.20070400775923095,0.10203523827188309,0.10312173589407381
1964-08-01,0.22665014116123844,0.16631217568382184,0.2045779055708843,0.1976070257323719,0.10207953236555876,0.10277321948612447
1964-09-01,0.2212026091863784,0.1661177834882255,0.20862446925566616,0.20056877029640074,0.10108232280496743,0.10240404496836164
